,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
1392186,RJZO4KNMKCDRH,3,11,22,N,N
1392190,R1QTD3QXCKGOG0,5,34,34,Y,N
1392218,R3QM5TE9IOUZ9N,5,22,39,N,N
1392233,R2UZE8B2E76RRT,2,6,21,N,Y
1392235,R3L79MJZ8SI2J6,1,6,36,N,N
1392245,RLTHWZH2ELEU7,5,54,59,N,N
1392246,R1T5KHRVTOJBNQ,3,23,24,N,Y
1392255,RL5180J6SUKXO,4,79,81,N,N
1392258,R30LR6MA8BATJE,4,31,36,N,N
1392265,RL4XRIEHG246S,2,2,29,N,N
1392274,R3SWBQ645M2NSC,5,19,24,N,Y
1392278,RCP1D0QODF1O7,1,3,33,N,N
1392285,R1491ND9ARP38B,5,30,30,N,Y
1392287,R3JFQ89MN52PDY,5,45,59,N,Y
1392345,R6J0FKZYN7B2B,4,51,55,N,N
1392367,R37YFC5Z2NLKXZ,3,65,73,N,Y
1392369,R53JAZBYRADH,3,43,44,N,N
1392393,R18FFOUMFE2EKJ,4,51,55,N,Y
1392395,R350SHSGN3U9E3,5,17,21,N,N
1392427,R1OG6RA7H62Z8T,1,12,31,N,N
1392429,R3E77S8WP917ZG,3,18,24,N,N
1392430,R1NO9IIXTAK7OT,5,20,23,N,Y
1392435,R2BE9C3AOIA0LB,2,1,23,N,N
1392444,R23IZKYWY8KS3G,5,46,47,Y,N
1392445,R3VEPVOXLYDZBH,2,43,50,N,N
1392480,R2X3A7HXHOUVWL,5,163,182,N,Y
1392515,R64BUTR3C7BIP,5,120,132,N,N
1392517,RHHUZVNW46ID8,4,57,60,N,N
1392519,R2KMJJ1D7LF7MX,1,2,30,N,Y
1392522,R1LV78ESJ6N44T,5,41,44,N,Y
1392528,R21NDSUKLT6R1T,5,88,97,N,N
1392537,R2HXCCRLPPSMH5,5,57,60,N,Y
1392573,R2LWBFCBJK8V6P,4,22,25,N,N
1392580,R3H5CW3UKNTV29,4,169,181,N,N
1392585,REGD2BXTNFY5G,1,10,26,N,N
1392590,R1KXSUSB6DLYLF,1,2,46,N,N
1392655,R1TTXVEZC14PFI,3,23,27,N,Y
1392684,R2U6DPOPV1QE75,1,23,66,N,Y
1392696,R8NP0OPT2XHHU,4,15,24,N,N
1392708,R346MRBKMSJPZJ,3,51,52,N,Y
1392725,R1U6WW0YCPB39N,5,34,43,N,N
1392760,R2KTGTN3C3RKX2,5,34,42,N,N
1392761,RE7USMLEY152I,5,13,20,N,Y
1392790,R5RVHRLV5SII,4,18,24,N,Y
1392792,R2IN2Q5562HV2H,5,16,21,N,N
1392806,R3V2UUTXAW8ER7,5,43,44,N,N
1392815,R36SRBPGYSK8O1,5,38,38,N,Y
1392818,RXVINM87QFZUN,4,31,32,N,N
1392821,R23D0GDSFIIGDI,5,30,36,N,N
1392822,RNU3SI035X0AN,3,3,28,N,N
1392862,R3AE5JTKNRSQFM,5,25,26,N,Y
1392931,R1SGUTGKQKHAVY,4,133,149,N,N
1392950,R3SWU67IHHOG8X,5,25,27,N,N
1392952,R3W1SA7NMKSCXD,3,16,20,N,Y
1392968,R1C3FFBC4RDOPK,5,18,21,N,N
1392986,R1RT7RKMQL98UT,5,24,27,N,N
1393039,R2V1UXYS8U5B4G,5,26,31,N,Y
1393059,R10S7OH2VLCRNH,4,36,36,N,N
1393061,R1ZH6BLJGB0OIE,4,50,57,N,N
1393062,R2U7I7PCMH83F2,1,17,69,N,N
1393078,R22XAM8D95XJ0B,3,1,63,N,N
1393082,R2DVFQJUPHRW2G,2,45,53,N,Y
1393093,R2E6D051NC7LZQ,3,21,24,N,Y
1393135,R3089SLMNB38MZ,2,4,23,N,Y
1393139,R2T65QW8DX74BA,4,43,47,N,N
1393146,R122PWQV52POG8,1,56,62,N,Y
1393158,R3TF40UJ1BXT95,2,19,25,N,N
1393196,R3HCZTK4UVF861,3,21,21,N,Y
1393198,R2AUPTOAK5VHWS,1,18,21,N,N
1393215,R1G9YTP6GX2H1K,1,42,48,N,Y
1393224,R1TEUE6HY5071J,3,18,21,N,Y
1393228,RUEYYBBAOJNSD,2,4,38,N,Y
1393248,R3SP1QFLQ6R6AI,3,22,28,N,Y
1393251,R1N872WWI5G6Z3,2,29,31,N,N
1393257,R2NS5CKK8EWU0O,2,11,24,N,N
1393261,R1PFGR1WXIC5W4,1,13,23,N,N
1393270,R3KIKEY1D001QF,1,18,23,N,Y
1393272,R17IFE0YD4GLA,4,17,20,N,N
1393283,R1NBOJT3XQRK9W,5,140,144,N,N
1393306,RCU74GWA3ZI0B,4,87,95,N,Y
1393312,R1P42X3DR7623S,1,10,40,N,N
1393344,R28GR3CF9PIPPU,2,15,21,N,N
1393365,RD1W61Z8UN0BZ,1,53,61,N,N
1393368,R3TOVT5XUL163D,4,70,84,N,N
1393377,R313XTCIDPYERF,2,10,34,N,N
1393378,RGBTXCPP46E14,1,15,20,N,Y
1393381,R1WXUUM5KQBDRZ,5,20,30,N,N
1393385,R39VQ8HVOL37UI,5,42,45,N,N
1393415,R18BWXI62USTRR,1,7,91,N,N
1393422,R44YNN1329MC7,5,42,53,N,N
1393437,R1VNB4516006SG,1,42,45,N,N
1393438,R2GIUE38H1YY6R,2,18,21,N,N
1393449,R9NQYP2Z2YYCN,4,267,273,N,N
1393455,R3555HM5UGON9D,5,192,199,N,N
1393492,R3V9AOB21DMRM,5,24,24,N,N
1393498,RK3V9X3YP7HBD,5,41,43,N,N
1393502,R9M7Q30UE7S7V,3,22,26,N,N
1393506,R1QXJ1XZ6ZF2LB,5,29,31,N,Y
1393542,R2IP4WDW7PJ6UC,5,63,69,N,Y
1393552,R2UCW195G04CV0,4,36,39,N,N
1393556,R2UQOSFJ5UAUI2,5,55,61,N,N
1393563,R20SRGW4WQKAQZ,3,46,100,N,N
1393575,RFQ4L7OPNFLO5,2,42,54,N,N
1393581,R311BLM9C9XDRB,1,38,46,N,Y
1393598,R2I2PDZIKFMD9K,5,53,62,N,Y
1393632,R5EL8NI02JVYF,5,23,24,N,Y
1393656,R25WJAUJDKAFPE,4,31,42,N,Y
1393662,R1ID4OYIUWNHAQ,2,18,197,N,N
1393666,RPI8LQXLJ0UY,4,96,99,N,N
1393667,R15VG6G5VADNOV,5,112,121,N,N
1393670,R1EXW75EU9VFS2,5,23,27,N,N
1393676,R3FDW8MSE6NJYZ,3,6,23,N,N
1393682,R2DJLW14CKA7P,5,44,48,N,Y
1393693,REDZJSL6QJAXU,2,11,24,N,N
1393709,R3LLQGR5LL2GQU,2,16,20,N,N
1393713,R3B4SK20TWMS50,1,22,31,N,N
1393719,R2WBXTMP3Y9VIN,1,16,26,N,Y
1393740,R56YBA56UOBI7,5,26,26,N,Y
1393758,R1TZEGECLPPY7J,1,33,50,N,Y
1393765,R2G0XQ0KOQYN2P,5,50,51,N,Y
1393779,R485UPHLN70HE,1,105,109,N,N
1393818,R3J9XWZVS7N3GY,1,3,25,N,N
1393837,RS37R8D17D8C5,3,16,21,N,Y
1393846,RRKJWGOO3HXB4,1,26,40,N,Y
1393857,R13BRW9XO8KBR2,3,61,70,N,Y
1393903,R3GLAN41UUKJ3O,5,81,85,N,N
1393907,R1GN5QZFJFHYQQ,5,143,161,N,N
1393908,R3GJBR7R4ULJ09,1,18,29,N,N
1393914,RSDOTOB0JPAFJ,3,15,21,N,N
1393935,RGK2N1W0G5QNZ,3,29,31,N,Y
1393965,R38IV3I74ZTESP,4,27,30,N,Y
1393966,R15R8D2MUA5FWM,5,29,35,N,Y
1393970,R5HFOMRTTZXCI,5,34,41,N,N
1393976,R3TD5WERYOYWDS,2,32,34,N,N
1394000,R2UGQHY5L5DPN1,4,147,158,N,Y
1394001,RNVJFS2DZVTFW,5,259,292,N,Y
1394025,R1PMJ77VYHJ09E,1,10,606,N,Y
1394043,R3O1FXENMSZUBP,4,45,46,N,N
1394057,R19TJ0XNBIYA7,3,17,20,N,Y
1394062,R1JLA76NLT1DHP,5,110,126,N,Y
1394065,R2TTXIXCUQLBQE,1,3,48,N,N
1394073,R1IPPP7GHYIQXG,1,3,148,N,N
1394080,R3RJA9T18PI933,1,12,60,N,N
1394088,R31ISVKXH0RYR5,2,15,21,N,N
1394090,R3MXRTARTPZBUX,2,31,39,N,Y
1394094,R37DKPIXV1U8CW,5,279,291,N,N
1394097,R2FRS44A4585X8,4,36,37,N,N
1394114,R2J868N81J7ZYC,5,2,22,N,N
1394115,R4EG3I9P7YDSI,3,20,27,N,N
1394122,R2S0M1MD7GZDRE,5,26,34,N,N
1394128,R39AHWBUL7QC9X,1,61,64,N,Y
1394162,R1487KR3M2TJ0X,1,14,75,N,N
1394188,R7IG4RHE6VYS0,5,15,20,N,N
1394192,R5Z81EA5SATRP,3,15,23,N,Y
1394194,R2XBIRBAA6XLL5,1,31,1308,N,N
1394197,R1WE7A9RGJTQ3V,5,17,24,N,N
1394231,R79DHNF0Z55ST,4,19,26,N,N
1394239,R23CN4UME3EB7H,5,61,68,N,N
1394243,R20UMYAXT4MBCD,5,429,452,N,Y
1394259,R2DHV7B027BKYZ,5,40,45,N,Y
1394271,R1CZHJLM72VQ5G,5,49,56,N,N
1394280,RB6VB24JEN27R,5,96,99,N,Y
1394282,RCVAK8IUVB8VE,2,25,35,N,N
1394314,RWM2DRVZN7PAG,5,23,29,N,N
1394334,R5R3EB53R9QKF,1,8,69,N,N
1394335,R3GK0LZ0LTITQ,3,17,27,N,N
1394343,R725X5VOXX0VM,5,109,120,N,Y
1394345,R2NC3PGL5ISUOO,2,8,22,N,N
1394362,R3VJ12AHLPP9B8,1,43,45,N,Y
1394375,R3B81WKS6R1EKT,3,18,20,N,Y
1394392,RV5KGSWB09ZOM,4,25,26,N,Y
1394399,R3IFJ16NSOLCK9,3,20,23,N,N
1394400,R1DCIMG0YNC5WY,1,7,81,N,N
1394412,R2YVULCN33K8MW,3,45,54,N,N
1394420,R2KQB8VLYZL3KZ,5,855,904,N,N
1394430,R2NER89JDHTDMV,5,28,31,N,Y
1394451,R3ZQDVOFIWOE5,1,0,21,N,Y
1394462,RQP1S39CCUWQ,3,12,23,N,N
1394474,R11OD732TF812F,4,42,46,N,N
1394517,R2UIHV2620R0AC,1,4,47,N,Y
1394524,R3V46O8ZW5ZKJE,2,3,24,N,N
1394562,R3DTSP6VS8F0TV,4,31,33,N,N
1394575,R1VQGAE4VWMNOP,1,11,24,N,N
1394585,RGZ7QT3GIWXZY,3,36,38,N,Y
1394634,R3CLILHAWM2HD2,1,20,23,N,N
1394641,R12TBW6DGIBX36,1,10,20,N,N
1394666,R216DPCMP7Y3AR,3,19,24,N,N
1394669,R3U4M959XT6TJJ,4,23,24,N,N
1394675,RSIR4KQ994QLJ,1,3,39,N,N
1394686,R2QGG587UU740V,2,6,20,N,N
1394693,R1EU1MN9HXXH1J,1,32,184,N,Y
1394698,R4U8TGR15WIC7,5,33,34,N,N
1394702,R3QLVQ7I0O6OFL,1,27,35,N,N
1394719,R3ESQXFQ4JHR0D,3,44,60,N,Y
1394739,R10X5TIR10NO8H,1,4,43,N,N
1394743,R1XUBNE0RC8K28,2,5,27,N,N
1394780,R118217NESNJJ8,4,22,27,N,N
1394803,R15UCYWXQ6SIHM,4,28,34,N,Y
1394819,R3FN9GR0KLZSSP,1,13,142,N,N
1394825,R1YWTN5QY2EKHB,3,213,244,N,Y
1394837,R19UBTSVA59E62,1,99,129,N,N
1394854,R3VHO8TXWSTQ3I,4,113,117,N,Y
1394874,R34CU8IKKZ7ONS,5,33,36,N,N
1394884,R1WLISCM0DA7GG,4,18,23,N,N
1394889,R3B7IL8QJ97QAR,4,57,64,N,N
1394904,R2MG1CQTFW8ZCT,5,25,29,N,Y
1394927,R61AENB8V37RY,5,39,42,N,N
1394936,RBZ278585RM3D,1,13,22,N,N
1394942,R2QYI0Z3AZ7WBP,4,46,53,N,Y
1394945,R189WJUJU8AC6T,3,23,27,N,N
1395018,R2RGHJ72IKF8GW,2,0,23,N,N
1395021,RGPCB6JSOW05K,5,12,25,N,N
1395043,RDIB6D97Q8A4K,5,25,26,N,N
1395044,R3QV2APCZDSJ9C,1,9,29,N,N
1395053,R2ILTTDSZJZS79,1,1,26,N,Y
1395085,R323TCR6S1A5F7,4,201,204,N,N
1395098,R1WMUXLVMDA9O6,4,91,91,N,N
1395103,R3M6RP41OLG30D,1,0,30,N,Y
1395110,R2SCXNOO1CBH65,2,657,772,N,Y
1395136,R3IZSBCET0AX31,3,63,69,N,N
1395140,R1IRWFL29MMCB8,5,119,127,N,N
1395145,R86GF54HVLVYB,1,15,21,N,N
1395150,R2GJ9FSL8T7898,4,26,26,N,N
1395152,R2EUFW164MVP86,5,62,66,N,N
1395154,R2IIOTV2E6EU3T,3,20,23,N,N
1395167,R82QWUJUHAGM8,5,1230,1246,N,N
1395181,R3ICKAVAKH3JO8,3,24,28,N,N
1395188,R63EJESRO3XVT,1,9,29,N,N
1395201,R1GXUDTV5SEB9X,1,34,34,N,N
1395211,R3AJ4KYWZUH4ZO,3,2,42,N,N
1395214,R3U741SQL39Y62,5,4,21,N,N
1395217,R2WLQNFK7S6ILA,5,160,168,N,N
1395218,R37CR2HAM4PK0P,5,26,29,N,N
1395231,R3M0CUA0BZBGWT,5,24,27,N,N
1395235,RXOYRTB0AQ084,1,2,26,N,N
1395255,RQUM8FZ0BRZU0,5,21,21,N,Y
1395267,R20CEBFFXBFOOY,5,57,63,N,N
1395298,R23K9BIISIOZXZ,5,67,72,N,N
1395302,R28JZT4EYO79C4,1,27,98,N,Y
1395310,RVTLHMSFO1LK5,1,11,23,N,Y
1395317,R3L6PUBETSYCQF,3,20,24,N,N
1395320,R39PBAHJTPL5R6,3,19,21,N,Y
1395325,R32GJZ677T8XHQ,1,9,55,N,Y
1395338,R1MEA3DRTOFRRM,1,22,36,N,N
1395340,R1A7E0WC3JGLO2,2,1,20,N,Y
1395343,R3R14XLA3YDSM3,1,45,48,N,Y
1395379,R1K41TDDC7RCVP,2,20,21,N,N
1395384,R3923V0X7WVRPF,5,64,82,N,N
1395388,RBW4HXGJNHZJY,4,33,36,N,N
1395398,RFUGP8IXI2YSR,5,20,22,N,N
1395400,RX07RO4CZGU85,3,41,49,N,N
1395402,R2D9J4T25YRYZY,4,15,21,N,Y
1395417,R1PI0YBO8ZWYZ3,5,376,383,N,N
1395420,R2GDE6BQ1GLQQ2,1,1,24,N,N
1395424,R31DPE1P1CJ1PU,5,165,174,N,N
1395443,R1JVB2TXFC6KX8,3,2,22,N,Y
1395458,R1984V6Z1RAME3,5,478,496,N,N
1395464,R1B44E6OZE9195,4,29,39,N,Y
1395495,R2UOFTHMUG15BK,1,45,53,N,Y
1395509,R3CF9PENXEEHGM,4,19,20,N,N
1395544,R7WUGD39W63ZS,3,32,36,N,Y
1395550,R175942GP52TF9,5,27,28,N,N
1395554,R34KBADFJANHX3,5,27,28,N,N
1395557,R35XZVQ6T3FEDB,5,17,22,N,N
1395578,RU88T5ZJCG2R8,5,66,73,N,Y
1395579,RXQBYVG19LDTE,1,12,23,N,N
1395589,R2WGS97U8LR8GS,2,11,22,N,N
1395590,R1CRE57V61YBC6,5,14,21,N,N
1395621,RZF0KEYWDCVEA,1,9,88,N,N
1395624,R2XDBA2GSHQC1V,3,25,30,N,N
1395630,R2D3244S4E2A5S,4,45,47,N,Y
1395637,R2OQR9DJAQLHDP,2,94,114,N,N
1395680,R1L3UCHEKVGEJG,5,27,32,N,N
1395685,R34JVOGPX53KLC,1,95,124,N,N
1395688,R1EZ9J1JRN3R7T,2,21,21,N,Y
1395714,R1UD4YV4K3HGYU,5,230,232,N,N
1395715,R1GEBXEWG33V9P,1,27,28,N,N
1395720,R3NK9FGXRV9FRU,3,43,45,N,N
1395732,RR7VVPXVPIAG6,5,15,24,N,N
1395739,R1MC6NCF2J18KL,1,54,56,N,Y
1395755,R2XTDZYK652OQA,5,2990,3018,N,N
1395768,R1L08YT91MOYP6,5,80,85,N,N
1395780,R1P4UX12H9CCUA,1,29,42,N,Y
1395783,R3JTGL284GQH9O,4,19,20,N,Y
1395787,R1SIZGJS90B2RL,1,22,35,N,N
1395790,R1BNDKJX8ZH7JZ,5,192,198,N,N
1395795,RP51D1S8138VB,5,37,45,N,N
1395802,R1AX6JQD6JG374,5,18,24,N,N
1395831,RUHWLNHRWADLC,1,109,153,N,N
1395850,R3U0E3DUK4H5ZR,5,45,46,N,Y
1395880,R2MDU06NZ3UWYA,4,18,22,N,N
1395884,R1HJEZSS3OZYGM,1,8,30,N,Y
1395892,R21SJS9SO3S5VK,2,70,89,N,N
1395896,R2UVPLV263AUO3,1,30,43,N,N
1395899,R34LAUEACCS1U8,5,100,106,N,Y
1395920,R35T31Z3A53MH1,1,51,109,N,Y
1395933,R2QMRHZI1IXBTT,3,67,68,N,N
1395971,R2NOWRI6NAY44A,5,18,24,N,Y
1395978,R3D3A7FZJLDG04,1,6,22,N,N
1395979,RP6CQ7DYE0A43,5,54,61,N,N
1395983,R1BF8LSZTUA64O,3,57,70,N,N
1395992,R3K6DAFF2PTKCM,1,7,23,N,N
1395997,R1MY0CQTSPP9Q1,2,16,25,N,Y
1396026,R2I1M90GYQFCQ7,5,11,20,N,Y
1396037,R2QODSFUDTBUWZ,1,34,52,N,N
1396050,R3LL1V9VLDVFNV,5,32,36,N,N
1396061,R3KA6NQL2JSCD,1,11,25,N,Y
1396065,RQL0SHXX5D4EZ,1,20,35,N,Y
1396082,R1Q7P1WOZVAIPB,3,86,106,N,N
1396090,R2Z8F03E8GSJC8,5,97,114,N,N
1396095,R16SZHX95PSI65,5,31,31,N,Y
1396098,R19O4ZPECRI8ZG,4,104,111,N,N
1396109,R2YXZKVNYNVN4Q,4,30,41,N,N
1396116,R1UQD9RT4HSKIL,5,28,29,N,N
1396138,R3LEOOGRCT732D,4,19,22,N,N
1396141,R9FLZ0WG7L55J,1,42,66,N,Y
1396144,R2GRYXWXU1SEG2,5,12,22,N,N
1396153,R3CD2S1V8U0XA8,1,4,55,N,N
1396157,RATLC6LC1Q26X,3,46,50,N,N
1396159,R1S152K6JS4GTA,4,46,52,N,Y
1396162,R3PW6L5G2YRXTP,4,1,30,N,N
1396166,R3HLTEGHCGQ4M6,5,6,45,N,N
1396177,R3W1OO8AQQYA0L,5,45,49,N,Y
1396207,R3KQ5PRS9XZPIJ,1,6,27,N,N
1396212,R2PPW3YPJ8NGNF,1,6,26,N,N
1396245,R26HC22EJC8WS8,1,58,61,N,Y
1396246,RUM77EEPZTSIW,1,4,37,N,Y
1396256,R12ZX073G09APF,2,30,31,N,N
1396260,R354QJ8IORCSRY,1,11,73,N,N
1396278,RBEO5IVWE38OH,4,14,28,N,Y
1396279,R1F0M04SQGLRGZ,5,26,33,N,N
1396286,R3AWVEI73N2WV,5,39,45,N,N
1396287,RG1000NI08TGP,1,9,29,N,N
1396289,R1B36SDA2L3HWE,3,34,37,N,Y
1396301,R2L9BD1JWUAELO,1,3,59,N,N
1396302,RVUQL0VAAD3KR,4,20,23,N,N
1396305,R3LE9XCGB89651,1,74,84,N,Y
1396325,RIN77VSKW6MZ6,5,40,44,N,N
1396331,R3LO90PLF30CY6,5,14,29,N,N
1396341,R2XPG4W6A5EHJQ,5,10,25,N,Y
1396350,R13J5RFARFCXXK,1,38,167,N,N
1396351,R140Y1XOK47TWA,2,39,65,N,N
1396362,ROCRVVJOVQIES,1,4,35,N,Y
1396366,R263O8BVX9060N,1,11,64,N,N
1396369,R391QVCYG56TCF,5,8,25,N,N
1396379,R30ULUXCO1ZDY,4,400,470,N,N
1396391,R21XNBD46HVCAG,1,11,20,N,N
1396393,R3AVH3288N6VM3,1,14,34,N,N
1396399,R2QJVQXZZ6CF3Q,5,8,22,N,N
1396422,R2CDITZ1457J54,4,20,23,N,N
1396427,R31M0BYQIDXHZO,2,8,35,N,N
1396428,R3KN2MQJ65DV6H,4,42,47,N,N
1396434,RNPKCZ5R4KRM4,4,51,52,N,N
1396458,R3HACO0JEG7TG2,1,12,21,N,Y
1396485,R3OAHZX577ORIL,5,20,22,N,Y
1396487,R23KDZV1X67GJG,5,13,20,N,N
1396493,R2ITOGCUAM9WUC,4,24,29,N,N
1396525,R8NZYU8XVE37I,4,32,34,N,N
1396526,R1IFWSKISQXOR2,3,14,21,N,N
1396534,R1W2N9W5711UT2,1,11,42,N,Y
1396538,R27M136A5YLMA2,4,32,33,N,Y
1396555,RY9KBDF0DGQKG,5,19,23,N,N
1396574,R1BU52MW7IPAF6,4,89,93,N,Y
1396586,R232NV33ZRXUM4,5,6,20,N,N
1396596,R1XQ1EUKWFQEZW,5,27,35,N,Y
1396612,R35JFGGTDP1XDO,5,25,32,N,Y
1396628,R15X3INP9Z2WAE,1,7,25,N,N
1396639,R21AVC6N694358,4,39,40,N,N
1396650,R21I9FZR4E3V94,5,34,37,N,N
1396652,R3OLWDIYAUF01Q,1,98,112,N,N
1396661,R319BT80G9A6WU,1,18,23,N,Y
1396666,R3DBYEFSRDM5II,5,57,58,N,N
1396680,R1ICGGEBMNBMOE,4,40,43,N,Y
1396703,R1ERQOCKTBKZPH,2,31,42,N,Y
1396707,R1YXPTBEQ1NVOM,5,80,97,N,N
1396740,R2VKXE5N2C894W,4,35,37,Y,N
1396741,R2VMBM1A6ASUVZ,3,13,20,N,N
1396758,R3W0M344H6N4P5,1,11,33,N,N
1396771,RJ69XIVY3I89E,1,4,32,N,Y
1396788,RSIH2X5Q7SXD8,5,27,29,N,N
1396809,RIC8VGSLVVGV3,1,12,34,N,N
1396849,R16Z43B2HDPNRC,4,28,36,N,Y
1396851,R2518KF1D0KY76,1,4,22,N,N
1396912,R2QT4C7JCHZ8DH,5,21,22,N,Y
1396934,R3CUICA3C94P8C,1,12,21,N,Y
1396978,R3LYKNAEIOPZCO,2,29,32,N,N
1396982,R16F8PJLNETKKB,4,56,61,N,N
1396996,R251GK0ZKQVR88,3,19,23,N,N
1397001,R1VDJF45EBBIJ5,1,11,35,N,N
1397034,R18TI2YZC4VS7E,5,22,22,N,Y
1397040,R19QAR828EXKAU,1,12,20,N,N
1397053,R1BOS49SPR7ZLN,1,2,24,N,N
1397059,R2A5NH4VRFQOHC,4,33,33,N,N
1397083,R3PGH4FO5ANXVD,4,46,50,N,N
1397103,R1W6CT5CW3SA0,4,37,37,N,N
1397155,R2V2I2LSA3YQCF,1,5,105,N,N
1397200,R14NTLZSBCJZC4,1,5,31,N,N
1397206,R13XMZAC2VZRUC,1,15,22,N,N
1397224,R1DHGTVI20PVX5,3,53,74,N,N
1397240,RJKPEVK8NEFOO,5,52,53,N,Y
1397243,RP290PWQLYCTO,1,7,20,N,Y
1397254,R2DT8OB3S0GCKN,5,30,32,N,N
1397255,R2OEXNXN35IEAF,5,70,81,N,N
1397266,R1I2C4HR595C6P,5,96,99,N,Y
1397281,RTLZP9E4SMFBP,2,21,24,N,Y
1397311,R2CHIGWXT0GDG,1,22,113,N,N
1397316,R378J1DMYLUX6V,1,11,29,N,N
1397370,R13FLN9YINNZZX,2,23,25,N,Y
1397371,R2WPFL83MS5U6Q,5,5,30,N,N
1397405,R3K35HOIVLLYIH,1,60,61,N,N
1397423,R1MFO53YNZOWWL,1,17,30,N,N
1397427,R2HXDWPZMY9KQU,1,24,35,N,N
1397434,R3DIVENMR5QTWS,2,5,23,N,Y
1397439,R19YS9FH4MXOQZ,2,40,54,N,N
1397446,ROPBB16D5UFSJ,5,45,65,N,N
1397489,R1XBTPZW7A4YBT,1,6,39,N,N
1397490,R3POHMMIVTAYEW,1,25,30,N,Y
1397495,RK3NG0NUTPI9P,1,25,34,N,Y
1397530,R204GG2A2VBG1V,3,10,21,N,N
1397534,R1ZXBS9LLA3RZ,4,23,24,N,N
1397541,R176AEZFOZCZ0S,5,127,131,N,N
1397548,R3333MON9DLS9E,1,3,25,N,Y
1397563,R12LEUIMEHZN0L,3,45,56,N,N
1397574,R21GK5IGG4VWLY,1,22,22,N,Y
1397585,R7C0C4QBXTOT7,5,87,91,N,N
1397600,R1YRAQGDHLISID,1,5,23,N,N
1397614,R2NG1HK83TV50D,2,27,39,N,N
1397637,R1V2AL49TDEJIR,4,81,89,N,Y
1397641,RK5YWJP2SG3Z2,1,19,41,N,N
1397659,R1FLOWDBH3H0IN,1,28,37,N,Y
1397678,R1M2792JLRB6QO,1,19,30,N,N
1397681,R36HQTM5GZSFEJ,4,20,22,N,Y
1397690,R2E41UZQ8AVNC3,1,24,49,N,N
1397733,R2RS6C91P59ENC,5,19,21,N,N
1397746,R3RIU5KVNK8UAU,1,19,26,N,N
1397748,R301NTSJGKVTMK,4,21,29,N,N
1397756,R38QPNJLOTAGXP,1,25,27,N,Y
1397777,R365M5EO0TVABF,1,3,22,N,N
1397781,R2OQ8YNMD7M3D0,1,7,28,N,N
1397800,RWQGK1949BFIY,1,14,30,N,N
1397809,R1EY75D4SG2KAE,3,46,51,N,N
1397811,RO26JBU3UVDUW,3,24,31,N,N
1397839,RMC5DA5S8D3SI,1,7,20,N,Y
1397853,R80U8GKYH6LQY,5,33,40,N,Y
1397862,R110P0XPAVDPSV,5,46,48,N,N
1397870,R3QUT50ZH8GMGI,2,17,31,N,N
1397879,R2MBFSYBX7Y8G5,1,9,84,N,N
1397880,R3D5W3EU01SJ1W,1,14,21,N,N
1397885,R35AS2FVRT2R44,2,10,22,N,N
1397888,R7THAK3RL94NX,4,48,55,N,N
1397891,RQN5DJUL72XOO,1,27,118,N,Y
1397893,R3P8YBOK939ON3,1,16,55,N,N
1397902,RY63EY9C0HT3Z,1,16,107,N,N
1397907,RD2DAD249M8JK,5,17,20,N,Y
1397935,R2XW6RSR3OJOX8,5,10,21,N,N
1397945,R17WM4MIZZVK3T,3,79,86,N,Y
1397947,R1L3UR81FPM97P,3,17,26,N,Y
1397960,R3F7E5WELCTEKL,3,15,22,N,Y
1397964,R15939M5P3OTJ7,1,7,111,N,N
1397968,R3R6P6DLPNCTWG,4,24,25,N,N
1397974,R3V2W6ACJO191N,4,64,91,N,N
1397986,R304AJCAIXLRIG,4,14,25,N,N
1397994,REA6GB0CZ98GY,1,23,50,N,Y
1397998,R1YH081ZXA88M3,3,32,34,N,N
1398005,R2MHHZ76I3VJO7,5,33,34,N,N
1398011,R2GJ0R9E1BYBEL,1,44,114,N,N
1398023,R3U7APG7V5S7QO,2,28,46,N,N
1398040,R1HAZGVSCUTS7B,1,14,35,N,Y
1398056,R3KIXC66DHDGJQ,4,59,63,N,N
1398074,R2AKZ51UDLURQ4,2,0,114,N,N
1398081,RVLQ83PEV6FXX,5,17,33,N,N
1398089,R1R4SUYA37KSP0,5,45,51,N,N
1398091,R3NNY4KS0K2UOA,4,32,40,N,Y
1398122,R1T96GDDUFJZ8X,1,19,22,N,N
1398146,R9TLBDFLOUQWD,1,24,128,N,N
1398153,R8NN1H6SQ6QEM,1,1,28,N,N
1398170,R1WAY1AA9HY8YF,4,102,104,N,N
1398198,R1K3JON2WBIGPR,2,14,54,N,N
1398242,R3238O6TYW9VPC,2,61,73,N,Y
1398270,R1D2GL7MR20CBR,5,130,147,N,N
1398277,RPDA7GA63I5KO,1,3,28,N,Y
1398284,R1V72XIGJKTAQ8,1,6,46,N,N
1398295,R2CE00YVN8EF6V,1,36,143,N,N
1398320,R3J5AGLSY7ZI0P,1,8,22,N,N
1398332,R1H94DZPCQIUFW,5,31,31,N,N
1398337,R15WRTARQIDQ6B,1,37,39,N,Y
1398339,R3T37VEEYZH6BY,5,35,40,N,N
1398387,R2DZK1E3P4TR2J,1,17,30,N,N
1398401,R2KBVHCIHLJTDF,4,50,54,N,Y
1398406,R1U5HJT3UBLKIE,3,17,23,N,N
1398409,R20P1VTBWK121L,1,51,74,N,Y
1398413,R1DV52N753GP7Z,3,4,22,N,Y
1398458,R1UCLWPX3HSDYF,5,29,32,N,N
